item_id,order_id,product_id,quantity,unit_price
15200,11377,265,1,6606.49
15201,2254,254,4,8610.26
15202,5780,116,3,2672.92
15203,12211,157,4,7290.81
15204,13157,327,5,9601.35
15205,9479,95,3,3387.4
15206,3012,93,3,2028.54
15207,5885,269,3,1141.26
15208,10249,213,1,3800.6
15209,6335,76,3,704.92
15210,3009,41,3,6972.61
15211,14152,176,5,8922.31
15212,2650,60,1,8583.96
15213,11180,257,3,2683.93
15214,14146,459,4,1906.15
15215,10734,295,3,8795.72
15216,4914,412,1,6068.19
15217,3985,54,1,7895.72
15218,940,405,3,3026.74
15219,5711,121,3,4637.39
15220,30,1,5,6315.21
15221,7044,215,2,5828.57
15222,13246,265,5,6606.49
15223,8873,209,3,9837.59
15224,3435,89,1,2158.02
15225,12564,296,3,3030.48
15226,8500,164,3,8667.88
15227,6895,159,5,1801.45
15228,1725,166,5,5626.74
15229,12117,211,5,9357.68
15230,11008,204,2,5285.57
15231,12259,454,1,3126.41
15232,1109,361,4,5463.67
15233,13473,30,1,7899.0
15234,244,17,4,7305.81
15235,6582,299,4,4929.48
15236,7906,72,1,879.52
15237,5147,165,4,5790.97
15238,6167,476,5,7708.58
15239,6511,180,2,7937.75
15240,5088,475,3,4830.58
15241,12480,333,4,3312.61
15242,3663,201,5,7769.45
15243,6683,260,2,4925.88
15244,8925,111,3,5010.75
15245,7064,75,3,8352.41
15246,5350,438,2,9206.62
15247,7053,319,3,3953.51
15248,3631,289,5,6753.34
15249,3126,175,3,8623.47
15250,12639,437,1,3675.25
15251,8096,66,1,6722.57
15252,7522,350,1,2158.61
15253,9029,344,2,4696.35
15254,9374,197,5,6070.18
15255,14608,116,5,2672.92
15256,8869,44,1,3917.55
15257,3724,188,4,5330.51
15258,6371,415,4,2187.71
15259,3489,481,5,4000.0
15260,11355,363,2,6816.26
15261,9236,130,5,2180.26
15262,13644,17,1,7305.81
15263,7969,415,1,2187.71
15264,13888,228,3,604.91
15265,2695,137,5,2848.21
15266,13330,54,3,7895.72
15267,7348,114,4,3570.81
15268,9804,498,4,6884.43
15269,933,161,5,8407.44
15270,7113,252,4,4660.57
15271,13526,395,1,5403.61
15272,11678,110,1,1178.02
15273,7391,208,4,8638.99
15274,1346,375,5,6848.53
15275,12110,171,3,9757.17
15276,772,278,3,8996.64
15277,9409,425,4,3696.53
15278,9266,248,1,5592.3
15279,4922,365,3,1850.05
15280,12627,478,2,6425.58
15281,6355,442,5,722.71
15282,11423,78,1,3697.4
15283,5537,215,4,5828.57
15284,3080,400,5,8624.0
15285,5438,19,3,5022.81
15286,6075,219,1,6055.1
15287,12639,37,1,5308.22
15288,6636,458,5,1066.87
15289,8559,500,3,9839.38
15290,10430,490,2,1232.7
15291,7313,404,4,3218.34
15292,5126,225,4,1137.36
15293,6313,486,1,9524.97
15294,11747,83,3,9659.08
15295,14834,492,2,9608.88
15296,4046,274,2,9374.58
15297,11216,162,1,9785.74
15298,11390,451,4,5360.01
15299,14424,52,4,8643.0
15300,13884,493,5,5685.39
15301,7369,169,1,1462.57
15302,6370,211,1,9357.68
15303,4174,394,2,6388.25
15304,1782,295,4,8795.72
15305,3172,437,4,3675.25
15306,10150,203,1,8511.61
15307,9837,95,5,3387.4
15308,14064,426,3,3257.04
15309,5312,122,4,8180.09
15310,6048,32,5,5922.14
15311,13192,384,4,7551.73
15312,7004,128,2,1686.89
15313,1042,124,1,8055.13
15314,4220,64,1,3923.84
15315,12960,29,5,3941.11
15316,9625,492,3,9608.88
15317,13015,476,2,7708.58
15318,4965,68,3,4687.17
15319,10512,455,5,1899.28
15320,7674,346,4,5073.33
15321,11009,330,1,9882.58
15322,8636,276,2,2146.27
15323,3136,244,3,1081.56
15324,367,398,2,4962.95
15325,8199,496,1,2786.49
15326,11229,191,4,647.57
15327,2646,371,4,2310.72
15328,12076,441,5,2052.86
15329,9400,332,5,2539.39
15330,7122,56,4,7342.67
15331,670,281,3,2968.82
15332,13699,260,3,4925.88
15333,8450,112,3,8874.43
15334,1784,157,3,7290.81
15335,14986,13,2,7258.78
15336,12683,205,2,4022.8
15337,14607,249,5,745.94
15338,8341,71,1,1415.95
15339,14846,35,1,1741.5
15340,14023,309,4,6463.56
15341,5390,143,3,5350.83
15342,7143,170,5,2257.83
15343,6043,304,5,466.87
15344,6066,195,5,3311.18
15345,9371,245,4,8611.56
15346,4623,322,4,6758.75
15347,12777,478,2,6425.58
15348,8294,237,1,5827.48
15349,1779,100,4,9593.58
15350,13989,251,2,2903.35
15351,3627,435,5,9744.01
15352,1600,261,4,980.67
15353,2500,201,3,7769.45
15354,12130,478,5,6425.58
15355,7718,229,4,1133.55
15356,12727,113,1,9827.8
15357,6990,487,4,6550.82
15358,2582,306,5,9402.04
15359,11846,107,5,1494.13
15360,14564,271,4,9644.3
15361,9041,69,2,8226.4
15362,1185,467,1,2506.92
15363,12488,270,4,3515.69
15364,8255,419,5,2984.31
15365,2393,177,3,1840.37
15366,7128,271,5,9644.3
15367,6958,263,5,2663.77
15368,2594,263,4,2663.77
15369,8379,62,1,2223.61
15370,12551,335,2,1115.92
15371,3442,234,3,5838.32
15372,6619,324,1,2208.08
15373,5646,222,4,9786.82
15374,11634,205,4,4022.8
15375,12315,487,1,6550.82
15376,5019,201,2,7769.45
15377,10787,143,3,5350.83
15378,7029,187,3,7403.39
15379,9059,371,5,2310.72
15380,14204,419,3,2984.31
15381,7951,184,1,3270.76
15382,14691,256,3,8632.64
15383,11244,494,3,3573.94
15384,7199,198,3,946.71
15385,13803,34,1,4719.44
15386,13880,375,3,6848.53
15387,10131,260,1,4925.88
15388,2743,128,4,1686.89
15389,9501,275,3,8842.88
15390,8798,394,3,6388.25
15391,4548,408,2,8941.62
15392,4861,131,4,884.97
15393,6719,83,4,9659.08
15394,878,354,1,7095.06
15395,9687,498,2,6884.43
15396,3686,471,2,3581.14
15397,11164,254,5,8610.26
15398,4000,107,1,1494.13
15399,11050,330,2,9882.58
15400,9886,142,5,6545.75
15401,3901,202,2,9011.14
15402,3937,377,5,9039.51
15403,8678,341,5,6881.86
15404,11297,401,3,276.76
15405,11209,450,4,6116.29
15406,977,92,1,8797.95
15407,10223,4,2,1038.64
15408,3659,333,5,3312.61
15409,6823,275,1,8842.88
15410,11913,100,1,9593.58
15411,2316,475,3,4830.58
15412,8737,479,3,9565.21
15413,9516,57,2,6056.87
15414,1398,139,4,8246.2
15415,7017,347,3,5876.24
15416,10217,315,1,7046.48
15417,8682,437,4,3675.25
15418,12116,461,3,798.26
15419,4202,17,5,7305.81
15420,3678,218,4,2942.56
15421,2136,416,5,6564.11
15422,6022,385,1,9715.08
15423,5956,50,3,9478.54
15424,8739,495,2,6702.94
15425,855,304,1,466.87
15426,4043,287,3,200.71
15427,10633,406,2,5823.84
15428,10310,8,4,6565.53
15429,4359,315,5,7046.48
15430,11591,173,5,3149.12
15431,8454,87,5,2322.38
15432,3336,215,1,5828.57
15433,7967,304,5,466.87
15434,3694,376,1,258.42
15435,5912,204,1,5285.57
15436,8615,107,3,1494.13
15437,193,128,2,1686.89
15438,726,62,1,2223.61
15439,11464,336,4,7047.79
15440,12025,263,2,2663.77
15441,14860,353,1,3759.57
15442,1108,418,3,4286.55
15443,4921,380,2,4507.23
15444,11622,69,3,8226.4
15445,14593,342,3,6063.95
15446,10900,58,3,7243.02
15447,491,489,4,3207.62
15448,11453,149,1,938.71
15449,9309,154,4,7802.63
15450,12758,26,5,482.02
15451,10575,450,5,6116.29
15452,7908,385,3,9715.08
15453,9287,316,3,5796.51
15454,9121,57,3,6056.87
15455,13078,474,4,6301.48
15456,6929,430,4,5913.18
15457,1103,49,2,7978.95
15458,2094,297,5,6822.62
15459,6073,303,1,9299.69
15460,12968,331,1,1285.58
15461,9216,410,1,9139.34
15462,3939,174,2,7399.81
15463,13896,451,3,5360.01
15464,13969,329,3,1250.04
15465,8170,231,1,1578.47
15466,7431,184,5,3270.76
15467,12999,19,2,5022.81
15468,1405,96,3,2678.45
15469,10730,316,3,5796.51
15470,1609,385,4,9715.08
15471,7709,64,4,3923.84
15472,10214,341,1,6881.86
15473,10016,460,3,4289.39
15474,9320,142,4,6545.75
15475,2004,68,4,4687.17
15476,2835,220,5,4181.4
15477,10571,491,2,7055.9
15478,14919,300,5,1815.98
15479,12880,160,2,451.76
15480,14688,429,3,4716.21
15481,418,201,4,7769.45
15482,11744,159,4,1801.45
15483,11893,480,1,5205.62
15484,13561,243,1,3831.51
15485,4053,313,4,4182.64
15486,5820,468,2,4653.8
15487,1615,446,2,9142.99
15488,8738,493,4,5685.39
15489,57,227,1,5782.67
15490,12912,334,5,7620.87
15491,9147,420,3,968.02
15492,8620,135,1,5819.88
15493,1633,297,4,6822.62
15494,2312,237,2,5827.48
15495,7480,305,4,4723.38
15496,13191,111,3,5010.75
15497,11342,497,5,4248.99
15498,778,115,2,8618.7
15499,6378,27,2,6600.12
15500,10465,497,3,4248.99
15501,11429,84,1,8556.86
15502,10728,217,4,9900.58
15503,2845,16,2,8266.92
15504,14081,399,4,5584.71
15505,620,221,4,3345.21
15506,891,471,4,3581.14
15507,2947,62,3,2223.61
15508,5848,40,1,5521.2
15509,1487,277,2,2568.61
15510,7590,291,4,5087.5
15511,7196,477,5,9150.54
15512,5126,236,1,8664.5
15513,5798,345,3,7840.69
15514,4782,180,3,7937.75
15515,3104,416,2,6564.11
15516,4536,2,2,732.43
15517,14137,184,1,3270.76
15518,2586,383,4,5157.46
15519,11988,469,4,1716.73
15520,3744,75,2,8352.41
15521,13905,461,1,798.26
15522,5015,225,5,1137.36
15523,13886,135,5,5819.88
15524,2099,41,5,6972.61
15525,11510,33,4,968.15
15526,1016,156,4,7160.7
15527,8778,60,2,8583.96
15528,14679,13,2,7258.78
15529,14045,125,2,2911.91
15530,3779,268,4,5811.88
15531,2624,271,1,9644.3
15532,13240,60,4,8583.96
15533,9430,277,4,2568.61
15534,8886,48,5,1838.87
15535,12457,352,4,4584.87
15536,6375,366,2,3897.58
15537,13218,247,2,1511.4
15538,11338,439,3,3081.57
15539,7569,283,4,5067.19
15540,10421,121,5,4637.39
15541,8956,119,1,3230.43
15542,7166,164,1,8667.88
15543,5943,187,5,7403.39
15544,5375,186,3,7246.03
15545,7713,144,4,1912.27
15546,14004,362,2,9726.31
15547,12527,71,4,1415.95
15548,5293,498,3,6884.43
15549,8577,202,3,9011.14
15550,3839,325,3,4799.01
15551,11703,16,2,8266.92
15552,1919,254,1,8610.26
15553,2671,336,2,7047.79
15554,758,127,2,5911.04
15555,439,314,3,9504.99
15556,2175,413,5,202.63
15557,878,202,2,9011.14
15558,11199,116,2,2672.92
15559,14395,216,2,3464.18
15560,5512,135,3,5819.88
15561,8743,51,5,8177.56
15562,5415,313,2,4182.64
15563,9597,173,3,3149.12
15564,13086,386,3,3146.12
15565,12043,84,3,8556.86
15566,9778,229,3,1133.55
15567,4028,362,5,9726.31
15568,7511,109,2,796.13
15569,13012,207,2,4423.45
15570,10495,119,2,3230.43
15571,5051,202,4,9011.14
15572,13874,190,3,1021.97
15573,7494,173,2,3149.12
15574,14680,193,1,1281.1
15575,9677,189,4,8899.99
15576,14419,246,3,6536.29
15577,6396,179,4,748.02
15578,2585,207,1,4423.45
15579,14360,427,3,3259.85
15580,10864,53,4,7460.59
15581,9265,269,3,1141.26
15582,1457,170,5,2257.83
15583,1519,354,3,7095.06
15584,8490,243,4,3831.51
15585,11407,149,5,938.71
15586,3431,5,2,6386.27
15587,2004,20,4,5418.04
15588,12505,457,5,9921.34
15589,13758,115,4,8618.7
15590,5203,23,4,1685.18
15591,3147,452,3,7515.99
15592,11310,265,1,6606.49
15593,7880,366,4,3897.58
15594,12797,432,4,226.39
15595,2777,83,3,9659.08
15596,9107,327,3,9601.35
15597,11800,61,1,1207.44
15598,7145,359,2,4809.77
15599,8705,175,2,8623.47
15600,6620,119,2,3230.43
15601,2280,205,5,4022.8
15602,1814,386,5,3146.12
15603,2400,56,4,7342.67
15604,7356,155,5,5690.41
15605,8206,19,1,5022.81
15606,2816,251,1,2903.35
15607,9376,53,5,7460.59
15608,7106,83,2,9659.08
15609,7949,300,2,1815.98
15610,10385,321,3,9739.1
15611,5838,365,1,1850.05
15612,5581,285,2,3933.55
15613,4419,322,3,6758.75
15614,13699,417,4,1315.86
15615,12147,365,1,1850.05
15616,12532,283,5,5067.19
15617,7670,100,2,9593.58
15618,10537,254,4,8610.26
15619,5321,244,2,1081.56
15620,2500,475,3,4830.58
15621,12006,251,5,2903.35
15622,3139,69,1,8226.4
15623,5695,70,4,8962.34
15624,7475,282,1,6977.05
15625,2118,439,1,3081.57
15626,2481,423,4,5539.86
15627,9917,473,1,4297.32
15628,2342,239,4,1994.61
15629,1938,169,4,1462.57
15630,8845,66,5,6722.57
15631,11760,355,2,8627.33
15632,2084,237,5,5827.48
15633,9650,409,1,5767.52
15634,5477,122,2,8180.09
15635,3823,4,1,1038.64
15636,2728,409,3,5767.52
15637,8200,78,2,3697.4
15638,14559,230,3,2678.09
15639,5545,232,4,3261.51
15640,3372,43,3,3765.59
15641,12722,404,1,3218.34
15642,757,143,4,5350.83
15643,7930,161,1,8407.44
15644,1261,110,2,1178.02
15645,227,354,4,7095.06
15646,5427,53,2,7460.59
15647,7527,401,5,276.76
15648,3011,369,4,8266.36
15649,8702,48,3,1838.87
15650,1713,455,1,1899.28
15651,507,67,3,9629.35
15652,3854,146,4,4918.85
15653,11911,187,1,7403.39
15654,7541,462,4,9857.56
15655,13386,289,4,6753.34
15656,12639,222,3,9786.82
15657,10931,230,2,2678.09
15658,2714,353,2,3759.57
15659,2849,222,5,9786.82
15660,9626,315,2,7046.48
15661,10320,62,4,2223.61
15662,12039,419,5,2984.31
15663,12096,183,1,5880.7
15664,13015,36,4,5763.51
15665,8285,394,4,6388.25
15666,12952,315,2,7046.48
15667,2616,144,4,1912.27
15668,760,198,4,946.71
15669,10140,280,1,7595.69
15670,9676,26,5,482.02
15671,1397,478,5,6425.58
15672,1232,253,4,6781.48
15673,6774,384,1,7551.73
15674,9245,398,3,4962.95
15675,13268,78,5,3697.4
15676,13280,321,2,9739.1
15677,5120,276,4,2146.27
15678,3848,397,3,5628.09
15679,13083,31,5,5680.54
15680,5041,227,3,5782.67
15681,13483,444,4,7201.79
15682,9584,14,2,7643.58
15683,310,100,3,9593.58
15684,10994,432,4,226.39
15685,7839,256,5,8632.64
15686,13888,237,1,5827.48
15687,7738,27,1,6600.12
15688,14545,100,3,9593.58
15689,7333,142,4,6545.75
15690,5382,306,3,9402.04
15691,13976,276,2,2146.27
15692,1202,325,4,4799.01
15693,13200,329,1,1250.04
15694,2340,119,4,3230.43
15695,12318,483,5,9066.19
15696,1911,117,5,3613.97
15697,1942,175,5,8623.47
15698,10918,32,3,5922.14
15699,4536,351,2,5555.13
15700,2795,123,4,4560.68
15701,14306,96,5,2678.45
15702,11706,95,5,3387.4
15703,10659,250,1,9260.34
15704,12523,388,1,5482.96
15705,5218,366,5,3897.58
15706,14185,217,4,9900.58
15707,13377,77,5,7226.24
15708,2527,461,5,798.26
15709,6115,480,5,5205.62
15710,8070,275,2,8842.88
15711,10413,442,5,722.71
15712,2481,339,2,9584.08
15713,6762,310,1,5989.12
15714,14438,80,2,7702.5
15715,231,324,4,2208.08
15716,5824,381,2,3904.17
15717,349,174,2,7399.81
15718,7948,283,4,5067.19
15719,8668,405,4,3026.74
15720,7734,307,4,4019.4
15721,5207,59,3,3468.76
15722,14119,474,1,6301.48
15723,8504,257,4,2683.93
15724,13677,422,2,9215.56
15725,1861,122,4,8180.09
15726,109,86,4,4357.67
15727,8821,319,2,3953.51
15728,5247,138,1,9993.87
15729,12861,7,3,6834.18
15730,12238,372,2,1234.45
15731,11618,11,4,1837.72
15732,8041,432,1,226.39
15733,6405,471,4,3581.14
15734,11985,243,1,3831.51
15735,3426,301,3,9862.65
15736,1084,64,5,3923.84
15737,12424,207,3,4423.45
15738,238,170,4,2257.83
15739,5166,377,2,9039.51
15740,2367,456,4,8200.2
15741,14396,4,1,1038.64
15742,14545,23,2,1685.18
15743,14214,69,1,8226.4
15744,11637,199,4,8014.84
15745,6478,306,3,9402.04
15746,8440,186,3,7246.03
15747,12879,206,1,2172.19
15748,7871,100,1,9593.58
15749,1010,376,4,258.42
15750,4505,344,3,4696.35
15751,4890,9,2,9075.61
15752,506,465,5,9276.0
15753,14316,305,2,4723.38
15754,13814,492,1,9608.88
15755,2430,167,2,4172.77
15756,2442,12,2,3492.99
15757,5437,243,1,3831.51
15758,2936,313,3,4182.64
15759,8407,249,4,745.94
15760,11349,384,1,7551.73
15761,11585,404,5,3218.34
15762,268,388,5,5482.96
15763,5188,291,5,5087.5
15764,11874,81,3,3619.81
15765,11807,282,3,6977.05
15766,13988,393,4,9148.93
15767,1037,253,5,6781.48
15768,13312,469,4,1716.73
15769,14881,260,1,4925.88
15770,12858,438,1,9206.62
15771,5120,457,4,9921.34
15772,1802,132,2,426.52
15773,6759,323,2,1809.66
15774,13423,487,5,6550.82
15775,13679,26,5,482.02
15776,13131,47,2,6387.23
15777,12056,43,3,3765.59
15778,2638,88,4,8219.74
15779,9084,375,3,6848.53
15780,9775,74,5,199.13
15781,12432,400,5,8624.0
15782,1250,138,5,9993.87
15783,2969,447,5,2000.99
15784,12759,77,4,7226.24
15785,6496,415,2,2187.71
15786,3501,401,4,276.76
15787,8932,347,4,5876.24
15788,13863,202,1,9011.14
15789,13783,269,4,1141.26
15790,3290,213,1,3800.6
15791,11547,161,5,8407.44
15792,7036,325,2,4799.01
15793,1576,379,4,6490.64
15794,6945,340,3,3757.64
15795,1629,387,4,7256.07
15796,11985,464,5,8934.52
15797,43,44,2,3917.55
15798,11864,86,5,4357.67
15799,5945,470,2,7905.83
15800,948,491,4,7055.9
15801,4960,244,4,1081.56
15802,7400,411,4,1314.33
15803,4497,121,3,4637.39
15804,4169,307,4,4019.4
15805,10548,388,4,5482.96
15806,837,410,1,9139.34
15807,7248,171,4,9757.17
15808,5849,386,2,3146.12
15809,14213,151,1,8809.81
15810,6377,460,5,4289.39
15811,12584,174,4,7399.81
15812,9531,373,2,5173.76
15813,10350,214,1,8463.2
15814,4187,448,1,5383.01
15815,11564,176,1,8922.31
15816,9868,406,3,5823.84
15817,2944,127,4,5911.04
15818,3723,30,1,7899.0
15819,88,377,4,9039.51
15820,1893,385,1,9715.08
15821,3940,384,5,7551.73
15822,6817,10,4,395.33
15823,8576,49,4,7978.95
15824,10101,19,3,5022.81
15825,2444,471,1,3581.14
15826,44,265,4,6606.49
15827,4951,311,5,7839.59
15828,3289,17,3,7305.81
15829,13251,228,4,604.91
15830,8605,280,2,7595.69
15831,3979,52,2,8643.0
15832,14013,113,5,9827.8
15833,13270,342,4,6063.95
15834,2012,423,3,5539.86
15835,14077,425,1,3696.53
15836,14789,271,5,9644.3
15837,14742,364,4,9723.49
15838,3469,45,3,1218.3
15839,5218,183,3,5880.7
15840,4881,419,4,2984.31
15841,13187,249,5,745.94
15842,7875,216,3,3464.18
15843,5923,211,2,9357.68
15844,4391,149,3,938.71
15845,163,347,1,5876.24
15846,2853,48,3,1838.87
15847,31,219,3,6055.1
15848,9758,497,4,4248.99
15849,2818,220,5,4181.4
15850,5311,185,1,9608.72
15851,7153,371,1,2310.72
15852,8842,270,5,3515.69
15853,5793,17,2,7305.81
15854,1837,329,4,1250.04
15855,2859,179,3,748.02
15856,6303,336,4,7047.79
15857,11897,34,3,4719.44
15858,2891,133,5,418.13
15859,8956,345,3,7840.69
15860,10413,272,3,4556.48
15861,10584,492,5,9608.88
15862,564,302,3,256.64
15863,137,385,3,9715.08
15864,1732,370,2,8466.61
15865,4232,425,5,3696.53
15866,5859,31,1,5680.54
15867,5350,401,3,276.76
15868,2303,266,4,4135.03
15869,5313,260,5,4925.88
15870,7845,13,1,7258.78
15871,262,196,5,3830.25
15872,14374,102,4,9476.14
15873,5748,40,3,5521.2
15874,10590,413,3,202.63
15875,13339,198,2,946.71
15876,2123,221,1,3345.21
15877,7395,113,5,9827.8
15878,13451,230,1,2678.09
15879,13099,34,1,4719.44
15880,11324,316,5,5796.51
15881,4270,394,2,6388.25
15882,12129,267,2,9197.24
15883,14110,310,1,5989.12
15884,8945,39,5,3738.32
15885,12820,469,4,1716.73
15886,8256,236,4,8664.5
15887,4826,356,4,2763.96
15888,10060,345,1,7840.69
15889,6507,135,5,5819.88
15890,11115,265,2,6606.49
15891,110,121,5,4637.39
15892,3897,386,3,3146.12
15893,10762,392,1,557.07
15894,4993,141,5,1098.86
15895,10496,177,5,1840.37
15896,7209,375,1,6848.53
15897,5432,173,3,3149.12
15898,8042,325,5,4799.01
15899,1127,251,1,2903.35
15900,52,55,1,4706.61
15901,7798,189,5,8899.99
15902,2690,304,2,466.87
15903,5715,48,2,1838.87
15904,14943,228,2,604.91
15905,7513,383,4,5157.46
15906,13621,83,3,9659.08
15907,11738,181,5,5638.45
15908,13809,268,5,5811.88
15909,14912,384,3,7551.73
15910,14985,6,4,2683.41
15911,241,152,5,9565.43
15912,7698,458,2,1066.87
15913,4358,13,3,7258.78
15914,2110,183,2,5880.7
15915,8953,58,3,7243.02
15916,5125,201,4,7769.45
15917,2544,484,4,322.48
15918,9541,175,2,8623.47
15919,14729,440,2,1392.66
15920,4089,174,5,7399.81
15921,9831,216,5,3464.18
15922,2819,59,4,3468.76
15923,3950,101,3,6090.24
15924,9106,351,3,5555.13
15925,5065,169,2,1462.57
15926,3881,128,3,1686.89
15927,3875,248,2,5592.3
15928,6182,411,3,1314.33
15929,4964,247,4,1511.4
15930,868,114,4,3570.81
15931,11575,66,2,6722.57
15932,10689,280,2,7595.69
15933,13824,247,3,1511.4
15934,5058,115,3,8618.7
15935,8971,440,2,1392.66
15936,4100,489,4,3207.62
15937,2446,268,2,5811.88
15938,14164,45,4,1218.3
15939,13578,247,5,1511.4
15940,9504,273,5,6942.27
15941,13198,329,1,1250.04
15942,11742,246,3,6536.29
15943,11498,316,1,5796.51
15944,10509,341,2,6881.86
15945,2386,500,1,9839.38
15946,575,34,3,4719.44
15947,6665,299,5,4929.48
15948,1759,500,5,9839.38
15949,6502,272,4,4556.48
15950,10349,470,1,7905.83
15951,12364,199,1,8014.84
15952,3695,124,5,8055.13
15953,5239,407,5,5006.35
15954,9791,363,2,6816.26
15955,269,200,3,2884.6
15956,12787,278,5,8996.64
15957,5222,447,2,2000.99
15958,7566,499,2,3186.27
15959,4647,330,5,9882.58
15960,13272,315,3,7046.48
15961,7007,279,4,5378.36
15962,6348,307,4,4019.4
15963,13762,284,5,9324.98
15964,2034,34,1,4719.44
15965,10635,400,2,8624.0
15966,12335,25,3,7621.45
15967,11961,169,1,1462.57
15968,10093,498,3,6884.43
15969,14233,415,3,2187.71
15970,11080,20,1,5418.04
15971,3542,139,2,8246.2
15972,9889,304,5,466.87
15973,14653,47,5,6387.23
15974,11558,314,2,9504.99
15975,5485,470,5,7905.83
15976,7594,409,5,5767.52
15977,14165,11,1,1837.72
15978,1358,114,3,3570.81
15979,45,275,2,8842.88
15980,10638,308,4,3248.37
15981,10925,364,3,9723.49
15982,2795,417,4,1315.86
15983,1770,353,4,3759.57
15984,7369,307,3,4019.4
15985,5779,48,1,1838.87
15986,5823,261,2,980.67
15987,3791,194,1,1359.67
15988,7590,454,5,3126.41
15989,8439,91,3,7135.75
15990,37,102,1,9476.14
15991,5091,254,5,8610.26
15992,6369,296,2,3030.48
15993,11582,236,5,8664.5
15994,13380,269,4,1141.26
15995,10357,209,5,9837.59
15996,9537,373,5,5173.76
15997,8223,86,5,4357.67
15998,1198,20,2,5418.04
15999,2097,355,3,8627.33
16000,7838,192,4,8165.24
16001,5365,133,2,418.13
16002,9219,244,2,1081.56
16003,5352,335,3,1115.92
16004,641,421,1,8508.99
16005,12199,268,1,5811.88
16006,6290,469,1,1716.73
16007,1344,40,5,5521.2
16008,10607,399,2,5584.71
16009,7496,300,1,1815.98
16010,13508,271,2,9644.3
16011,4974,227,5,5782.67
16012,7137,96,1,2678.45
16013,579,88,1,8219.74
16014,13957,422,2,9215.56
16015,5698,74,5,199.13
16016,13386,344,4,4696.35
16017,10397,2,4,732.43
16018,7677,243,5,3831.51
16019,6454,428,5,1211.53
16020,12529,443,4,9035.35
16021,14950,164,5,8667.88
16022,3324,74,1,199.13
16023,3059,59,3,3468.76
16024,13808,114,1,3570.81
16025,6005,164,1,8667.88
16026,14943,181,3,5638.45
16027,9711,207,2,4423.45
16028,13055,302,2,256.64
16029,3036,30,3,7899.0
16030,7312,349,1,4111.82
16031,3935,72,4,879.52
16032,1773,318,4,1060.93
16033,8549,283,4,5067.19
16034,6792,18,5,1342.37
16035,5872,424,1,9131.51
16036,3439,461,4,798.26
16037,7758,384,1,7551.73
16038,9005,411,1,1314.33
16039,9079,403,2,4023.58
16040,8363,104,2,4430.26
16041,2220,309,2,6463.56
16042,14232,46,1,8792.03
16043,916,169,5,1462.57
16044,11487,114,3,3570.81
16045,11613,286,3,8835.5
16046,2474,466,1,2173.99
16047,3152,421,5,8508.99
16048,2508,277,1,2568.61
16049,1262,345,1,7840.69
16050,6555,337,1,4035.25
16051,808,372,5,1234.45
16052,14623,99,2,7770.51
16053,6260,403,4,4023.58
16054,8597,80,2,7702.5
16055,7285,137,4,2848.21
16056,6924,233,1,4748.37
16057,5387,64,2,3923.84
16058,11318,401,3,276.76
16059,2486,141,5,1098.86
16060,7480,437,4,3675.25
16061,14303,12,2,3492.99
16062,2597,231,5,1578.47
16063,3589,471,4,3581.14
16064,5200,138,3,9993.87
16065,8000,317,2,9246.11
16066,115,379,2,6490.64
16067,3815,362,4,9726.31
16068,5499,232,3,3261.51
16069,8018,452,1,7515.99
16070,6948,441,1,2052.86
16071,10141,268,4,5811.88
16072,6997,96,2,2678.45
16073,645,212,2,1848.43
16074,6189,247,5,1511.4
16075,13005,48,3,1838.87
16076,4303,93,4,2028.54
16077,1315,368,5,1767.74
16078,3332,151,5,8809.81
16079,144,218,2,2942.56
16080,5513,124,4,8055.13
16081,4638,207,4,4423.45
16082,9789,366,2,3897.58
16083,12764,458,3,1066.87
16084,1851,311,3,7839.59
16085,12873,309,4,6463.56
16086,4948,68,5,4687.17
16087,11218,16,4,8266.92
16088,6095,308,2,3248.37
16089,3698,383,3,5157.46
16090,10240,371,2,2310.72
16091,3823,80,5,7702.5
16092,335,450,5,6116.29
16093,4742,364,4,9723.49
16094,10718,434,4,3167.56
16095,2995,347,5,5876.24
16096,214,393,1,9148.93
16097,1186,350,2,2158.61
16098,6932,173,1,3149.12
16099,13310,495,4,6702.94
16100,802,40,4,5521.2
16101,14662,133,3,418.13
16102,965,425,3,3696.53
16103,5893,492,2,9608.88
16104,8487,398,4,4962.95
16105,726,14,3,7643.58
16106,7020,486,3,9524.97
16107,14877,254,3,8610.26
16108,14129,468,4,4653.8
16109,5643,130,4,2180.26
16110,14504,209,1,9837.59
16111,12152,178,2,9950.37
16112,14431,275,1,8842.88
16113,9428,74,1,199.13
16114,10814,171,3,9757.17
16115,515,317,2,9246.11
16116,14775,456,5,8200.2
16117,11816,274,2,9374.58
16118,13062,262,2,6965.43
16119,1003,428,4,1211.53
16120,11456,488,4,6635.81
16121,2082,218,1,2942.56
16122,314,241,1,9266.89
16123,5207,275,4,8842.88
16124,5361,359,4,4809.77
16125,10317,475,1,4830.58
16126,5563,331,3,1285.58
16127,7463,478,5,6425.58
16128,7548,45,1,1218.3
16129,13899,185,2,9608.72
16130,6536,43,5,3765.59
16131,2884,478,1,6425.58
16132,9663,116,3,2672.92
16133,2567,50,5,9478.54
16134,11333,44,4,3917.55
16135,14922,469,1,1716.73
16136,7615,4,3,1038.64
16137,10993,275,4,8842.88
16138,6776,490,3,1232.7
16139,11256,285,5,3933.55
