order_id,customer_id,order_date,total_amount,status
6316,1,2026-02-22,41418.06,Shipped
6317,1256,2026-02-20,65292.44,Completed
6318,49,2025-07-29,39239.28,Shipped
6319,4098,2025-05-05,7393.06,Shipped
6320,119,2025-09-28,13026.15,Cancelled
6321,7,2025-03-18,0.0,Shipped
6322,529,2025-02-21,19169.88,Completed
6323,4119,2025-09-10,27765.9,Completed
6324,3728,2026-02-27,33067.68,Completed
6325,3056,2025-05-18,40928.95,Completed
6326,1183,2025-09-21,47435.28,Completed
6327,496,2026-03-02,27090.2,Cancelled
6328,4645,2025-07-17,32800.8,Shipped
6329,825,2025-06-10,0.0,Completed
6330,4582,2025-08-16,20917.83,Pending
6331,794,2025-09-17,4078.3,Completed
6332,4282,2026-03-20,88444.3,Completed
6333,559,2026-01-26,24903.44,Cancelled
6334,1157,2026-03-22,54806.14,Completed
6335,2942,2025-09-10,67515.08,Pending
6336,477,2025-06-05,80137.61,Cancelled
6337,2487,2025-03-29,35247.0,Cancelled
6338,4592,2026-01-24,40970.76,Completed
6339,1290,2025-01-31,47925.42,Shipped
6340,220,2025-07-27,91652.17,Shipped
6341,616,2025-02-27,108422.92,Completed
6342,715,2025-06-13,102170.94,Completed
6343,2988,2025-03-11,36151.5,Completed
6344,225,2025-03-15,32398.7,Shipped
6345,2943,2025-08-18,83353.39,Pending
6346,1083,2025-08-02,9558.81,Completed
6347,266,2025-05-08,70947.4,Completed
6348,3906,2025-01-05,63731.48,Completed
6349,569,2025-02-14,3680.74,Shipped
6350,3893,2025-01-10,38462.2,Completed
6351,1692,2025-05-15,15099.84,Shipped
6352,2950,2026-03-09,20763.79,Shipped
6353,320,2025-03-20,31478.83,Cancelled
6354,4197,2025-08-17,29719.0,Completed
6355,4431,2025-11-01,110186.58,Pending
6356,1182,2025-06-28,0.0,Pending
6357,2803,2025-11-09,8547.9,Completed
6358,3925,2025-03-24,69353.69,Pending
6359,455,2026-03-01,16563.05,Completed
6360,78,2025-06-26,19717.92,Shipped
6361,743,2025-01-22,0.0,Shipped
6362,1265,2025-05-27,53419.93,Pending
6363,3081,2025-03-25,22832.71,Shipped
6364,952,2026-02-22,34708.56,Shipped
6365,3261,2025-10-03,8846.9,Cancelled
6366,3899,2025-04-30,39406.61,Shipped
6367,4719,2025-10-25,35223.86,Completed
6368,1561,2025-11-27,11214.96,Cancelled
6369,2599,2025-08-14,12666.77,Cancelled
6370,4207,2025-05-31,23685.85,Completed
6371,3044,2026-02-28,106721.28,Completed
6372,1496,2025-10-01,16330.48,Pending
6373,18,2025-09-28,29863.99,Completed
6374,642,2026-01-03,0.0,Completed
6375,1421,2025-03-31,58900.64,Pending
6376,3025,2025-04-08,24148.37,Shipped
6377,4628,2025-02-21,21446.95,Completed
6378,189,2025-05-27,58956.57,Shipped
6379,4129,2025-04-08,2571.16,Pending
6380,1716,2025-12-10,71541.71,Completed
6381,924,2025-01-13,17588.45,Shipped
6382,1366,2025-05-03,38104.35,Completed
6383,661,2025-09-02,0.0,Completed
6384,926,2025-12-01,20594.33,Pending
6385,3000,2025-06-28,49341.12,Shipped
6386,23,2025-05-03,61581.25,Completed
6387,111,2025-01-05,12308.38,Shipped
6388,1587,2025-02-21,11751.88,Completed
6389,41,2026-01-22,0.0,Shipped
6390,4497,2025-02-27,18931.46,Completed
6391,4052,2025-12-08,11878.91,Shipped
6392,4274,2025-04-04,40779.87,Shipped
6393,2217,2025-11-06,106572.62,Pending
6394,2573,2026-03-24,0.0,Completed
6395,1363,2025-09-19,45536.49,Completed
6396,3478,2026-03-23,4573.4,Shipped
6397,1681,2025-06-13,8365.28,Completed
6398,4000,2025-07-08,0.0,Completed
6399,2509,2025-03-17,13392.25,Completed
6400,620,2025-08-28,87304.82,Completed
6401,1505,2025-11-08,29823.8,Shipped
6402,4947,2025-03-08,30136.17,Completed
6403,4012,2025-11-29,72746.79,Cancelled
6404,3924,2025-01-01,15058.89,Completed
6405,2134,2025-05-02,19753.54,Shipped
6406,2453,2026-02-21,1355.28,Pending
6407,3883,2025-02-01,0.0,Shipped
6408,3591,2025-05-15,0.0,Cancelled
6409,2893,2025-08-04,31701.87,Pending
6410,900,2025-11-11,3370.36,Shipped
6411,23,2025-09-24,0.0,Pending
6412,418,2025-12-09,35280.48,Completed
6413,3489,2026-02-25,4903.35,Completed
6414,705,2025-07-19,45804.75,Completed
6415,3565,2025-01-17,7826.81,Completed
6416,3812,2025-10-22,65498.79,Shipped
6417,4919,2025-09-30,48471.19,Shipped
6418,2266,2025-12-31,36492.7,Completed
6419,3184,2025-03-04,62412.96,Pending
6420,3802,2026-01-12,5257.32,Completed
6421,2301,2025-05-16,33267.93,Shipped
6422,2676,2025-10-13,17159.12,Pending
6423,3701,2025-12-28,0.0,Shipped
6424,4075,2026-03-19,21887.03,Completed
6425,3883,2025-01-05,21322.97,Shipped
6426,522,2025-08-08,18657.72,Pending
6427,1949,2025-09-13,82183.14,Completed
6428,3283,2026-02-10,89843.32,Completed
6429,2095,2025-11-13,7898.4,Pending
6430,2189,2025-07-02,52256.26,Shipped
6431,3787,2025-06-29,0.0,Shipped
6432,1606,2026-03-23,97182.28,Shipped
6433,2361,2026-01-02,25369.41,Completed
6434,855,2025-05-27,53453.23,Completed
6435,3205,2026-02-15,19322.32,Cancelled
6436,1567,2025-01-05,57175.73,Completed
6437,4651,2025-01-31,88587.42,Shipped
6438,1033,2025-01-29,18552.0,Cancelled
6439,2968,2026-02-12,44798.14,Pending
6440,726,2026-03-16,36395.97,Completed
6441,604,2025-04-26,34090.75,Completed
6442,3130,2025-05-08,41142.21,Pending
6443,2,2025-10-29,36264.76,Completed
6444,2564,2025-07-28,54985.22,Pending
6445,2677,2025-03-02,25901.06,Completed
6446,2350,2025-04-23,14225.67,Completed
6447,2244,2025-03-23,148628.81,Cancelled
6448,3727,2025-01-29,55111.48,Completed
6449,590,2025-08-11,43676.47,Completed
6450,2944,2025-04-13,34952.38,Cancelled
6451,3521,2026-02-20,17265.28,Completed
6452,4882,2026-02-16,21396.29,Completed
6453,2330,2026-01-21,14941.82,Shipped
6454,4433,2025-01-09,6057.65,Shipped
6455,3153,2025-09-19,11204.83,Pending
6456,3085,2025-12-22,0.0,Shipped
6457,1515,2025-09-22,61033.29,Completed
6458,3248,2026-01-17,84054.32,Shipped
6459,2283,2025-07-26,0.0,Completed
6460,3277,2025-04-10,31077.8,Shipped
6461,2034,2026-01-04,56388.96,Pending
6462,2254,2025-06-09,7576.99,Completed
6463,321,2025-03-21,21079.76,Pending
6464,2171,2026-02-28,61666.12,Shipped
6465,3601,2025-10-07,39128.97,Completed
6466,4204,2025-11-27,13271.62,Completed
6467,1570,2025-10-27,55084.22,Shipped
6468,2194,2025-02-18,47967.9,Cancelled
6469,2343,2026-01-13,14107.98,Cancelled
6470,1719,2025-08-12,10731.35,Shipped
6471,2348,2025-11-14,69436.8,Completed
6472,714,2025-01-10,18952.28,Shipped
6473,127,2025-12-21,27077.3,Pending
6474,671,2025-12-17,12231.68,Completed
6475,4456,2025-12-27,4317.2,Completed
6476,3240,2026-03-08,6335.12,Completed
6477,614,2026-03-12,69075.44,Shipped
6478,2662,2025-07-05,33886.66,Pending
6479,2288,2025-07-27,8256.72,Shipped
6480,3377,2025-01-02,64902.83,Completed
6481,494,2026-02-22,79900.43,Shipped
6482,3972,2025-07-16,3613.55,Pending
6483,4023,2025-12-22,66465.94,Shipped
6484,4308,2025-03-20,18649.96,Completed
6485,2547,2025-12-22,36165.46,Completed
6486,3120,2025-06-15,33442.63,Completed
6487,1807,2025-04-15,62031.0,Pending
6488,4024,2026-02-06,52490.0,Cancelled
6489,4321,2026-03-05,9817.25,Completed
6490,641,2025-08-26,26725.13,Pending
6491,880,2025-05-22,40469.34,Completed
6492,4191,2025-02-21,490.3,Shipped
6493,4583,2025-12-11,6693.53,Cancelled
6494,3678,2025-12-21,44130.76,Shipped
6495,3204,2025-01-16,14277.89,Completed
6496,344,2025-07-28,35058.42,Pending
6497,4040,2025-12-25,68319.2,Shipped
6498,4219,2025-12-20,31654.27,Pending
6499,3152,2025-12-11,37637.72,Pending
6500,3411,2025-04-21,91240.17,Shipped
6501,885,2025-09-26,44349.83,Shipped
6502,3603,2026-02-04,128377.8,Pending
6503,2737,2025-12-26,60171.02,Completed
6504,4614,2025-06-11,26032.32,Completed
6505,2236,2025-12-11,62008.12,Shipped
6506,4464,2025-12-26,63280.59,Pending
6507,2685,2026-02-28,38596.14,Shipped
6508,3599,2025-05-07,88220.45,Cancelled
6509,3524,2025-11-14,34541.68,Shipped
6510,4501,2025-02-09,39914.72,Shipped
6511,2883,2025-01-16,16520.46,Completed
6512,1360,2026-03-02,70043.04,Completed
6513,3458,2025-12-23,33179.05,Pending
6514,537,2025-01-22,34242.65,Cancelled
6515,2376,2025-04-01,52232.67,Completed
6516,1595,2025-06-10,0.0,Cancelled
6517,3864,2025-03-03,147230.56,Completed
6518,4204,2026-02-08,21532.04,Shipped
6519,1969,2026-03-23,28161.57,Completed
6520,4382,2025-01-22,66190.29,Shipped
6521,1008,2025-04-01,54358.73,Completed
6522,2764,2025-01-28,38261.72,Cancelled
6523,4080,2025-09-12,49519.68,Completed
6524,2052,2025-12-26,65272.65,Completed
6525,1312,2026-02-26,93220.18,Completed
6526,2357,2025-05-29,14479.24,Shipped
6527,1688,2026-02-02,40236.36,Shipped
6528,2058,2025-05-31,1178.02,Shipped
6529,3257,2025-07-13,32504.07,Cancelled
6530,742,2025-11-27,35279.5,Completed
6531,86,2025-11-12,8036.48,Completed
6532,3581,2025-05-22,31647.83,Pending
6533,1871,2025-07-26,43731.08,Completed
6534,1009,2025-04-05,0.0,Pending
6535,2286,2026-03-12,0.0,Pending
6536,67,2025-02-21,70623.27,Cancelled
6537,2952,2025-12-14,60037.07,Completed
6538,2729,2025-12-27,8564.41,Completed
6539,2761,2025-03-23,88429.35,Shipped
6540,4389,2026-01-25,34544.95,Pending
6541,263,2025-08-28,67882.65,Pending
6542,1440,2025-11-30,53593.57,Completed
6543,3319,2025-09-27,23007.6,Shipped
6544,2719,2025-12-02,29825.48,Completed
6545,331,2025-01-10,45478.68,Completed
6546,2984,2025-08-24,78470.94,Completed
6547,3585,2025-03-23,54776.16,Completed
6548,1648,2025-08-02,17662.11,Shipped
6549,826,2025-04-14,11746.84,Shipped
6550,412,2025-03-24,2237.82,Shipped
6551,179,2026-02-11,15242.9,Shipped
6552,4356,2025-11-05,24465.16,Cancelled
6553,2257,2025-02-25,50349.09,Completed
6554,711,2025-05-09,30504.11,Cancelled
6555,3004,2025-07-29,82498.98,Completed
6556,3180,2026-01-21,55350.45,Completed
6557,1117,2025-02-23,120113.11,Shipped
6558,1362,2025-05-01,25243.77,Completed
6559,1640,2025-09-22,10286.16,Completed
6560,841,2026-03-05,2158.61,Cancelled
6561,1572,2025-10-02,0.0,Pending
6562,213,2025-10-10,73397.18,Shipped
6563,4634,2025-09-22,22547.97,Completed
6564,3258,2025-05-20,48179.91,Shipped
6565,2756,2025-10-13,33275.53,Completed
6566,1335,2026-03-09,7400.2,Cancelled
6567,4136,2025-08-25,87545.28,Cancelled
6568,16,2025-11-30,61089.76,Completed
6569,738,2025-03-23,37523.66,Shipped
6570,2137,2025-08-16,16802.84,Completed
6571,1305,2025-02-17,14590.46,Completed
6572,3665,2025-10-16,36788.96,Completed
6573,937,2026-03-04,109627.53,Completed
6574,3764,2025-11-06,15796.8,Completed
6575,4182,2026-01-08,0.0,Shipped
6576,4284,2025-10-09,3897.58,Pending
6577,2038,2025-08-25,110127.02,Completed
6578,2609,2025-05-31,10701.66,Pending
6579,1416,2026-02-24,6438.81,Shipped
6580,233,2025-08-09,8291.88,Shipped
6581,3750,2025-07-30,0.0,Cancelled
6582,1051,2025-04-26,29739.42,Completed
6583,4467,2025-02-18,25363.41,Completed
6584,2002,2025-07-21,23082.93,Completed
6585,242,2025-10-16,0.0,Completed
6586,1545,2025-08-08,5762.1,Completed
6587,2843,2025-04-14,46757.2,Pending
6588,1268,2025-03-21,64821.31,Completed
6589,1535,2025-09-08,0.0,Pending
6590,2739,2025-05-16,48775.59,Shipped
6591,435,2026-01-29,26915.05,Completed
6592,2594,2025-09-19,34530.16,Shipped
6593,634,2025-11-03,11783.47,Completed
6594,2827,2025-04-25,73736.69,Shipped
6595,3062,2025-01-16,48043.6,Shipped
6596,1649,2025-05-29,18552.0,Completed
6597,4680,2025-12-15,28012.31,Completed
6598,284,2026-02-03,51989.88,Completed
6599,2506,2025-10-13,66427.57,Pending
6600,1063,2025-08-11,149268.12,Shipped
6601,800,2025-06-28,0.0,Cancelled
6602,2398,2025-01-11,39716.12,Shipped
6603,3671,2025-07-20,47108.88,Shipped
6604,941,2025-09-23,53720.37,Completed
6605,237,2025-05-06,0.0,Shipped
6606,2745,2025-10-17,96094.91,Pending
6607,845,2025-04-06,12790.5,Shipped
6608,4372,2026-03-14,0.0,Completed
6609,3190,2025-12-15,10616.44,Completed
6610,3218,2025-07-21,39325.16,Pending
6611,209,2026-01-05,83612.1,Shipped
6612,1023,2025-06-02,34846.9,Completed
6613,365,2025-07-23,68855.96,Cancelled
6614,1666,2025-10-30,17839.57,Completed
6615,1221,2025-12-18,1741.5,Pending
6616,4855,2026-03-06,77473.43,Shipped
6617,1594,2025-11-11,88640.49,Shipped
6618,4414,2025-04-09,8409.01,Pending
6619,1289,2025-11-18,33753.0,Completed
6620,3443,2026-03-22,88470.78,Completed
6621,2529,2025-10-12,20559.1,Completed
6622,1026,2025-10-14,53829.69,Pending
6623,836,2025-03-20,32908.9,Completed
6624,2397,2025-09-03,0.0,Pending
6625,2207,2025-09-02,8878.51,Completed
6626,4078,2025-05-09,29400.94,Completed
6627,1189,2025-02-28,71179.97,Completed
6628,2855,2025-05-01,25236.72,Completed
6629,4035,2025-10-05,12335.46,Shipped
6630,1896,2025-08-31,63621.93,Pending
6631,3773,2025-03-25,6475.83,Completed
6632,2904,2026-01-03,22691.12,Cancelled
6633,2062,2026-03-26,19127.56,Pending
6634,3087,2025-09-21,0.0,Pending
6635,1260,2026-02-06,30200.25,Completed
6636,1889,2025-06-11,43894.47,Shipped
6637,1401,2025-05-29,6298.24,Completed
6638,1953,2025-06-23,16447.28,Completed
6639,557,2025-03-05,61213.37,Completed
6640,860,2025-12-16,28913.35,Pending
6641,518,2025-08-17,6550.82,Shipped
6642,1641,2025-02-02,4962.95,Pending
6643,3004,2025-12-28,40978.81,Shipped
6644,3290,2026-01-03,76040.11,Completed
6645,1012,2025-08-05,17857.14,Completed
6646,2172,2025-08-20,92112.01,Pending
6647,2654,2026-02-03,21322.04,Shipped
6648,2487,2026-02-16,1994.61,Shipped
6649,1817,2025-03-22,79582.07,Shipped
6650,1704,2025-10-03,15405.0,Completed
6651,710,2025-02-20,0.0,Completed
6652,584,2026-01-02,140730.11,Completed
6653,3629,2025-01-14,40315.3,Completed
6654,3484,2026-02-04,10330.95,Completed
6655,3400,2025-05-29,37967.98,Completed
6656,2176,2025-11-26,44904.14,Shipped
6657,2001,2025-01-11,23211.1,Completed
6658,2392,2025-01-01,97193.95,Completed
6659,3769,2025-07-28,30787.98,Pending
6660,4579,2025-06-15,0.0,Completed
6661,4590,2026-03-25,45137.72,Completed
6662,3982,2025-04-07,89391.14,Completed
6663,3008,2026-01-31,10538.79,Shipped
6664,2744,2025-11-15,65743.69,Shipped
6665,4377,2025-07-09,49222.36,Shipped
6666,4930,2025-08-31,17435.64,Completed
6667,3080,2025-06-17,0.0,Shipped
6668,1821,2026-02-13,31194.38,Cancelled
6669,3110,2026-02-03,5769.87,Completed
6670,4651,2025-03-19,1906.15,Shipped
6671,1147,2025-12-25,36060.6,Pending
6672,2906,2026-03-02,68685.97,Cancelled
6673,3093,2026-02-03,71918.42,Pending
6674,2977,2025-03-01,4297.32,Completed
6675,727,2025-01-01,4111.82,Completed
6676,2169,2026-03-08,37146.18,Completed
6677,4858,2025-03-29,1021.97,Completed
6678,2939,2025-07-21,54663.61,Completed
6679,278,2025-06-12,56976.52,Cancelled
6680,4685,2025-10-18,33616.12,Shipped
6681,3330,2025-02-13,55278.52,Cancelled
6682,1217,2025-11-12,71469.59,Pending
6683,3051,2025-11-04,68554.47,Shipped
6684,1297,2025-04-06,40526.38,Completed
6685,1783,2025-12-04,76000.34,Shipped
6686,1038,2025-05-08,18271.73,Completed
6687,2802,2025-08-13,92801.06,Completed
6688,1447,2025-12-13,0.0,Shipped
6689,3144,2025-04-12,55556.25,Cancelled
6690,4524,2025-04-25,53296.87,Completed
6691,2534,2025-10-04,111596.75,Pending
6692,1552,2025-12-24,0.0,Completed
6693,1619,2026-02-09,45102.07,Cancelled
6694,3109,2026-01-23,38998.48,Completed
6695,4924,2025-05-01,9392.7,Pending
6696,1462,2025-12-28,15030.56,Completed
6697,2679,2025-07-10,0.0,Cancelled
6698,887,2026-01-30,30640.42,Cancelled
6699,3456,2025-10-30,89302.5,Shipped
6700,4217,2025-05-24,62307.99,Pending
6701,3600,2026-01-23,7816.26,Completed
6702,2815,2025-11-16,0.0,Cancelled
6703,4868,2025-01-21,28752.24,Completed
6704,2209,2026-02-13,4032.63,Completed
6705,853,2025-03-19,55414.98,Shipped
6706,793,2025-01-27,64923.86,Cancelled
6707,2401,2025-06-05,154601.4,Completed
6708,3741,2025-09-04,0.0,Completed
6709,3072,2025-06-07,14119.83,Completed
6710,538,2025-05-25,41098.7,Completed
6711,2256,2025-07-27,38324.21,Completed
6712,4847,2026-01-17,0.0,Completed
6713,2344,2025-04-24,14479.24,Completed
6714,2386,2026-03-26,41929.34,Shipped
6715,2873,2025-03-04,71442.68,Shipped
6716,3984,2025-07-28,0.0,Pending
6717,471,2026-01-07,68449.95,Shipped
6718,2463,2025-09-18,51965.05,Pending
6719,604,2025-10-03,55569.54,Completed
6720,2661,2025-07-23,101237.04,Completed
6721,4068,2025-07-27,0.0,Completed
6722,3683,2025-08-01,20481.82,Completed
6723,1064,2025-08-20,52613.75,Completed
6724,2109,2025-05-23,0.0,Shipped
6725,2796,2025-04-16,50386.5,Completed
6726,1105,2026-01-06,86627.62,Completed
6727,1733,2025-11-06,11991.71,Pending
6728,2641,2025-12-15,45685.63,Completed
6729,2100,2025-01-02,46193.99,Completed
6730,3272,2025-11-23,0.0,Pending
6731,2023,2025-01-25,24716.69,Shipped
6732,253,2025-04-01,0.0,Pending
6733,4054,2025-04-24,17168.76,Cancelled
6734,2951,2025-04-24,30710.22,Shipped
6735,3598,2025-01-07,17584.06,Completed
6736,2076,2026-03-22,5890.1,Cancelled
6737,4118,2026-02-23,28502.96,Completed
6738,4883,2025-07-08,0.0,Shipped
6739,247,2025-10-17,15479.86,Shipped
6740,1418,2025-12-20,106717.36,Completed
6741,489,2025-03-03,45717.58,Shipped
6742,849,2025-09-11,72135.39,Completed
6743,707,2025-09-30,46651.7,Completed
6744,4109,2026-01-25,0.0,Completed
6745,2858,2025-10-31,8283.02,Pending
6746,4072,2025-01-05,25872.0,Pending
6747,133,2025-09-13,0.0,Completed
6748,1585,2026-03-12,17642.1,Completed
6749,221,2025-12-31,38647.09,Pending
6750,1807,2025-10-31,5989.12,Completed
6751,2940,2025-05-14,27242.53,Completed
6752,3447,2025-07-26,65790.15,Pending
6753,2146,2025-09-21,90870.15,Shipped
6754,3201,2025-09-30,56099.14,Cancelled
6755,157,2025-10-05,89232.48,Completed
6756,2772,2025-05-30,18785.4,Shipped
6757,3070,2025-01-16,24721.14,Completed
6758,2697,2025-06-11,85372.0,Pending
6759,285,2025-09-13,18439.83,Shipped
6760,735,2025-01-18,25939.14,Shipped
6761,3327,2025-10-22,0.0,Completed
6762,1346,2025-11-09,6957.27,Completed
6763,3744,2025-10-25,27567.88,Completed
6764,1236,2025-11-15,72556.94,Cancelled
6765,1049,2025-03-23,0.0,Shipped
6766,2215,2026-03-04,13091.5,Pending
6767,3370,2025-07-29,26403.99,Pending
6768,2732,2025-09-05,61832.43,Cancelled
6769,1797,2026-02-01,19415.91,Shipped
6770,3631,2025-10-11,55364.02,Shipped
6771,2692,2026-02-02,4975.05,Shipped
6772,1278,2025-06-05,49594.99,Completed
6773,1940,2026-02-21,0.0,Completed
6774,4608,2025-10-07,27918.19,Shipped
6775,4539,2025-08-21,41195.64,Shipped
6776,1240,2025-02-19,81222.89,Completed
6777,595,2026-02-19,16176.22,Shipped
6778,4117,2026-01-09,46649.51,Pending
6779,3167,2026-02-16,7618.17,Shipped
6780,3179,2025-05-04,21285.18,Shipped
6781,4548,2025-09-17,33831.24,Shipped
6782,2476,2025-02-02,21432.75,Cancelled
6783,849,2025-09-29,89357.74,Cancelled
6784,3859,2026-02-14,69165.43,Completed
6785,1561,2025-02-19,45717.52,Completed
6786,2458,2025-12-11,64218.1,Completed
6787,1121,2026-01-19,0.0,Shipped
6788,1923,2025-04-02,9641.0,Pending
6789,4935,2026-03-14,0.0,Cancelled
6790,564,2025-05-10,11272.92,Pending
6791,1205,2026-03-01,40564.62,Completed
6792,3495,2025-10-23,130403.47,Shipped
6793,2132,2026-02-08,99849.19,Completed
6794,324,2026-03-01,43650.76,Shipped
6795,4150,2025-11-13,16574.53,Cancelled
6796,1302,2025-03-12,31659.04,Shipped
6797,2990,2025-02-10,60747.12,Pending
6798,3769,2025-01-12,17782.69,Completed
6799,2605,2025-12-07,68299.65,Completed
6800,1474,2025-06-05,0.0,Cancelled
6801,4222,2025-07-08,50306.85,Pending
6802,3735,2025-04-05,6166.7,Completed
6803,4176,2025-08-03,44633.0,Completed
6804,516,2025-01-13,9050.82,Completed
6805,4147,2025-12-13,16314.37,Completed
6806,2656,2025-08-30,42235.84,Completed
6807,352,2026-01-09,13161.96,Pending
6808,2236,2025-05-05,16903.05,Completed
6809,1744,2025-11-18,83583.6,Completed
6810,1731,2025-10-26,51718.99,Shipped
6811,1751,2025-06-15,5285.57,Completed
6812,433,2026-03-10,14295.76,Completed
6813,2321,2026-02-04,6438.81,Pending
6814,3835,2026-02-01,0.0,Shipped
6815,2165,2025-06-03,33689.7,Completed
6816,4833,2026-02-23,20260.02,Pending
6817,1183,2025-10-10,103499.5,Pending
6818,154,2025-07-24,41907.5,Pending
6819,4607,2025-10-30,72731.85,Shipped
6820,932,2025-06-13,45368.82,Completed
6821,4986,2025-11-01,25093.79,Shipped
6822,3323,2026-01-31,28752.24,Completed
6823,73,2025-10-22,43267.39,Shipped
6824,79,2025-06-17,45098.93,Shipped
6825,3952,2025-12-25,11681.89,Completed
6826,1864,2025-12-24,8910.25,Cancelled
6827,1399,2025-11-21,61577.02,Pending
6828,3541,2025-10-25,28820.84,Completed
6829,1994,2025-01-05,21315.37,Completed
6830,1313,2025-11-23,41552.24,Completed
6831,350,2025-11-20,0.0,Shipped
6832,3590,2025-12-22,27882.92,Completed
6833,1839,2025-11-03,38636.32,Shipped
6834,4612,2025-05-01,76117.67,Completed
6835,534,2025-06-03,77353.32,Shipped
6836,2507,2025-03-25,57819.68,Shipped
6837,3898,2025-05-14,29481.97,Pending
6838,2767,2025-08-21,12544.2,Shipped
6839,489,2025-08-29,63857.38,Completed
6840,299,2026-01-15,12240.94,Pending
6841,65,2025-11-18,55067.55,Completed
6842,192,2025-06-08,28853.38,Cancelled
6843,3744,2025-09-19,36928.33,Pending
6844,2048,2025-08-26,50584.27,Pending
6845,1177,2026-01-13,0.0,Completed
6846,4675,2025-02-15,0.0,Shipped
6847,2905,2025-08-05,48218.74,Shipped
6848,864,2025-08-16,79940.67,Completed
6849,4957,2025-05-31,43989.75,Shipped
6850,432,2025-10-10,46775.6,Shipped
6851,1389,2025-04-23,10931.76,Completed
6852,4248,2025-07-30,51902.36,Pending
6853,702,2026-01-08,2968.82,Shipped
6854,2125,2025-11-21,108251.42,Shipped
6855,4285,2026-03-26,96945.7,Shipped
6856,4189,2025-01-16,48025.1,Completed
6857,272,2025-01-31,44703.1,Shipped
6858,3487,2025-04-25,0.0,Shipped
6859,2722,2026-03-17,54121.42,Completed
6860,1645,2026-02-08,46567.89,Completed
6861,1985,2025-03-19,25830.78,Shipped
6862,4015,2025-09-28,20629.16,Completed
6863,4811,2025-02-23,18784.1,Completed
6864,1360,2025-03-19,10888.06,Pending
6865,137,2026-03-17,23295.36,Completed
6866,1818,2025-07-21,8463.2,Completed
6867,1021,2025-07-22,26480.6,Shipped
6868,4233,2025-08-05,38367.28,Shipped
6869,4943,2026-03-26,58298.49,Completed
6870,3590,2025-01-13,20660.07,Completed
6871,1079,2025-04-04,17486.6,Completed
6872,2539,2025-06-08,14642.99,Completed
6873,1362,2025-05-13,5976.52,Shipped
6874,4281,2025-09-24,32712.48,Shipped
6875,4867,2025-03-20,40664.16,Shipped
6876,92,2025-02-15,35216.68,Shipped
6877,3375,2025-01-12,41720.05,Pending
6878,2633,2025-04-24,67937.67,Cancelled
6879,3423,2025-01-08,46540.7,Completed
6880,809,2025-10-15,7965.9,Pending
6881,1676,2025-06-06,50991.44,Shipped
6882,1036,2025-07-03,33154.71,Completed
6883,3054,2025-12-11,24429.74,Completed
6884,4668,2025-05-09,69429.24,Completed
6885,3281,2026-03-11,17306.74,Shipped
6886,337,2025-02-11,67211.72,Pending
6887,679,2025-09-25,125450.04,Pending
6888,1990,2025-09-19,8611.56,Pending
6889,2163,2025-02-15,25404.57,Pending
6890,1513,2025-06-26,35073.8,Shipped
6891,789,2025-02-14,45383.8,Cancelled
6892,2246,2025-11-21,36463.11,Pending
6893,4782,2025-08-17,3433.46,Shipped
6894,959,2025-05-13,0.0,Completed
6895,4149,2025-07-03,17448.02,Shipped
6896,1486,2025-01-01,100719.0,Completed
6897,3244,2026-01-09,36396.74,Cancelled
6898,4498,2025-10-13,23704.25,Completed
6899,4979,2026-01-21,9784.53,Completed
6900,3545,2025-04-12,62002.65,Shipped
6901,2124,2025-07-05,0.0,Cancelled
6902,4270,2025-10-24,57580.75,Completed
6903,1841,2025-06-17,103213.57,Completed
6904,3879,2025-08-16,6436.68,Shipped
6905,1352,2025-04-07,28608.96,Completed
6906,4059,2025-08-29,0.0,Completed
6907,3952,2025-05-12,21587.62,Shipped
6908,89,2025-12-25,7531.88,Completed
6909,4232,2026-01-08,39864.66,Shipped
6910,2873,2025-06-26,32944.21,Completed
6911,3781,2025-07-19,33376.33,Pending
6912,4650,2025-03-29,51120.81,Completed
6913,584,2026-02-09,33935.2,Completed
6914,3795,2025-11-14,10587.0,Pending
6915,1130,2025-04-21,55699.11,Cancelled
6916,4704,2025-05-01,24626.03,Completed
6917,4254,2025-05-02,13522.44,Completed
6918,3015,2025-09-12,39430.3,Pending
6919,3195,2026-02-06,63653.25,Pending
6920,4680,2025-12-15,26455.44,Completed
6921,3579,2025-01-06,4172.77,Shipped
6922,4271,2025-12-16,18301.08,Shipped
6923,2578,2025-06-10,48178.59,Completed
6924,1665,2025-10-04,4748.37,Completed
6925,4942,2025-06-15,1641.95,Cancelled
6926,2133,2025-01-30,46960.72,Shipped
6927,771,2025-10-17,29518.14,Completed
6928,3617,2025-03-27,15087.37,Shipped
6929,3885,2026-02-05,51477.8,Completed
6930,3747,2025-09-08,11826.36,Completed
6931,3404,2025-08-03,71406.08,Shipped
6932,2572,2025-10-12,29304.6,Completed
6933,2096,2025-03-04,64314.9,Completed
6934,4516,2025-05-29,0.0,Completed
6935,53,2025-09-09,0.0,Completed
6936,1801,2025-06-21,14664.15,Completed
6937,3346,2025-04-05,57074.93,Completed
6938,2069,2025-12-23,69592.78,Shipped
6939,4414,2025-02-05,16015.61,Completed
6940,4463,2025-03-12,110407.58,Completed
6941,3736,2025-09-10,0.0,Pending
6942,3004,2025-06-13,10575.57,Shipped
6943,3522,2025-07-17,68462.87,Completed
6944,2619,2025-08-21,55255.94,Pending
6945,453,2025-10-05,11272.92,Shipped
